stage,key,legacy_rows,wizard_rows,legacy_cols,wizard_cols,count_equal,blob_equal,legacy_blob_sha256,wizard_blob_sha256,detail
matches,frame_0127.png|frame_0135.png,118,117,2,2,False,False,f5a2e2cf3eb3c8f33de13c01dac48d74d4f67172e37095d47d6693b9df9233d7,3c39961563c98372f01fde766d97427696734245ccfe70131fa4fc48c426c60c,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0136.png,103,102,2,2,False,False,8494daa2840e9626c5ea68026f234fb80238cd753a5507a3aa4be4816081fbda,377fd7c24c358795f6fa01375d51cb29711f9b94a1b399084939ff0f3cd7e869,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0137.png,98,98,2,2,True,False,c6cb176c62f1dcc5ecb6c3d8c6a46241605ed11507fb33e3dfe7712c1c62fcae,3f02b1c83ac989df1202334a9e1dd8d588d81b7324ed59555ecaf7330b1c9930,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0139.png,77,79,2,2,False,False,29eb16bf57fbca7182b4de78d3fb02e2ac2b5073efd65a1ab2d59d848fc846b0,4cb04be659527ed03f542842759cfcabee4a49ae17c44d7581223e030e4e9ebd,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0141.png,62,61,2,2,False,False,035173bdc843ea03c127d0a3c7248037161ef36f3fa46d77e697e438b6749ccc,b31685d06fcc440ef30af644e34b2b98b6459d06e12ae9dcdbec9ee0a3d7f2a3,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0144.png,29,27,2,2,False,False,5feab05d88889f80d1578d7522495323472229d374a20f04a6096a8fc826b73f,5aa63700d8f847c0311b1fd255194d233af7594a31a9a915949f54a945d8f546,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0145.png,36,35,2,2,False,False,2252df0ef123edc91fdeb83ea0793c4b76c53134f48bc1e2c4871ddc35ebc6b7,a3ddf32d7f0706cb492ad1008abd072dbc8ef950d49967c624e3b0716efead89,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0147.png,27,26,2,2,False,False,b0a13f7338bef4eefeaf4fd9c86e7f3617d52de7921402d40cd41bd27019a34f,8c2415f7c50694459f6df8f37ba047519ee63725322804c09a1f312e3c834310,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0148.png,25,24,2,2,False,False,be6fadd1c1357bd0fae902a172d675cf3b9933da5bcc4e57dcf2a6921db32fdc,385560b0768cc395b442d4171786974a713573ec138f42da74526664b19d4ee6,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0152.png,33,33,2,2,True,False,60ac58c88abbe7f65a285d6fc068acc719c013275e8c420c2099368ec3e707b8,1d16d68c4f69b53937f318f715b8b50ce2bf7fe555b8ff212578bf9afc235d85,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0155.png,16,17,2,2,False,False,011cab8c1739fb58da40c1ba271c41fdac589751f9fdea41373a73842a236088,cde9795772b803ae9d4fb05c5211eaf70e77e3fde0b7296e6642353da2a15b9a,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0162.png,18,20,2,2,False,False,06fb33cee6047e49b7fda1c23f97caaf792c9739227335bd3cba4d80f4fd8791,f39e6b82358a9de24bc1bd565be85f5690a0fc9ba35342970b528456978b9fbb,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0163.png,18,18,2,2,True,False,48aab4bb4492a29e2f7430122561f7f63bf4c2c4c1093b6e25f93155c740d845,3f1ab1991585020a0bf54e852fcb746f7b005ed65abf03b32d2e20ae8b77849c,legacy_config=None;wizard_config=None
matches,frame_0127.png|frame_0173.png,16,15,2,2,False,False,ef95ceb03830b26401eee6755495d4435ec4092cad3e5da00259024151a20232,95e27496a0e635d688addb7e38ad45b2723d42952f95528853c07ce47624bf1b,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0130.png,224,225,2,2,False,False,e21b6042c2db3c76bd5d0ebdd3853210a3ad4a41928c320ae61c81aa3f0800b4,b275e60a01f22fa790d680a50726a3a8bd315fcab7e1fa66f5bc61e202a48bc4,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0131.png,206,205,2,2,False,False,9d3a007c1a8ff998a5016dc6436d8e043e2a0976053c962105400119b964d8e9,ef47b53782b8d86d389a20ce61db6bc02e93105bee2e1aaed870252f1cd4c11c,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0133.png,149,148,2,2,False,False,9e3d5a7499d4678cba4c4cee07d13c22a7f55abdd730d03e72323cb38e7a54dd,6500344d03a3052c8207e8a6c633373d705117f13faf883ad382dd29621df2ec,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0134.png,148,147,2,2,False,False,ab0b569288198665e13694d1b464ee32b35cf4ff1168740a54c241011c7d9328,285f2c4e579cee616903ff179625fbae827e182eb8d21776ada448e1a468f438,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0135.png,112,113,2,2,False,False,c76e93b8c1e833c005d681d89341178142d99b2adc86466c58415e5670ca7157,2e9d78a899cf8d5a7accadd13efb59a06c91d3c420a0f66bf07b2736198e15de,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0137.png,89,89,2,2,True,False,ec17d0d2cebbc536f12ead7a3d6829bcba9ebb738a73258b5d55b43f6a874269,812e3967494dd0149c396468d3b57561ca1d434d6c9b9655858330fa0d3a1db5,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0139.png,84,84,2,2,True,False,9921ce118806794feede418d9687ba53af154f574622649f0e322a1472790350,46b0b9e203a94d90eaf7adf67bad5d08aa5311583ca99a882ab0e275ef0d300b,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0140.png,57,58,2,2,False,False,80f90b33d2ea8e47d1c24ef04e2d4219585e060393bf3b5fefb51a20a19a4c95,db3381d86c9cd9d0daa055924c397fbd9e4055e23b241b7a4fbad5e18e841d67,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0141.png,56,55,2,2,False,False,9e255182c15c82574654ad9eb4a425793b03bd1d82caa366bbc267340940cd93,a6e847f5fc85ecec09e9bd2384a5ace7f205021556734ab333c22ceadc02395b,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0142.png,56,57,2,2,False,False,9e255182c15c82574654ad9eb4a425793b03bd1d82caa366bbc267340940cd93,ec646e3aa0219c6d2f1c58dc3fca950e1061b8be7d03866c21c8fcbaff81ad70,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0145.png,34,33,2,2,False,False,280bb2caed98efcf866138a7c8533c442108444261860639f521cded6a4f959f,22146e7516372fd999f0efa3314875ef49a867387821f11e5f220f637abd18d1,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0146.png,34,33,2,2,False,False,eb9f95e5ac3e0b236d5a37ff4b79c5a49ebafe6d03dc2ab0006f46753b23aa2d,694463b9013fa56e673546db63f217172ad3af19d4b76839a73241c6b329b7f1,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0147.png,30,31,2,2,False,False,64469617a8bc167968220a072dd0589daaf7e39622e445c417486bd9440712d2,1b18eca713d79bcd6a047e9e23f4eed030a32432da3093fc265e8812b3de7eb5,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0148.png,32,31,2,2,False,False,91abda508fbc9342481d5ecef84b22cec99ad391a512e1b61bffb1c424345e59,3a224f9a4c6efcf49b296fceac703582516c773bc1f9f0e638090441b3be9624,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0150.png,22,24,2,2,False,False,e64316be5ddf4aa4d1e68d91cd4b0b537c1f997ba6397233cc0300087d1e171c,cd7af95aa06a76b31e8f14cfe9c7d2d74551f3ba5d3ed323bcd0a98e8b1f8af7,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0151.png,31,30,2,2,False,False,ee7f43cca1a47982291ea15eb83096893967a686708bba7376a765fa590cf114,4252281af8b3a5a09c8c8f17ba893bcea7202d650dce8e58a5580c8db4127122,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0152.png,29,28,2,2,False,False,dbddd89d7fe3c531689d29199774f741913bab72d568b826d973a6dbce77111f,fb49e48a4215bde308d0cbc492de40a5b601cc61b0edbbef4b2c823fdf3158a5,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0153.png,21,22,2,2,False,False,98fa822df68719707b5e16bfac09411ab2ce6aec07186f5420fc7739cc936e57,b9692aee205befe1339fbfedbdd375c42ef0dd20084a282d1265bb4e7adaaa86,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0157.png,17,15,2,2,False,False,5d016f2cae23260d0f94ea0bc7be36f8e6e1e0b40c04d18f14ec69272386cfe1,929fb704f2c3f138c446d0f12cf2f129eb8995f04afc1e952e9317cc65d3acd2,legacy_config=None;wizard_config=None
matches,frame_0128.png|frame_0169.png,16,17,2,2,False,False,f625a77286c8328519ded13bf1582b67fc0432cdf2dae688bc19f44ff0c1fb8e,a972e836cafaba764d22f701296b27f4c9ecc0396dd99a8767ea5890ffce08df,legacy_config=None;wizard_config=None
matches,frame_0129.png|frame_0134.png,150,151,2,2,False,False,7d51c6854904aa55049e4db3a71739f30aad53018ce806d64530b93f6b808d98,505e646c38081a04831fe603be50454873ffd33dbc471ce86a52aa427482c18c,legacy_config=None;wizard_config=None
matches,frame_0129.png|frame_0135.png,120,121,2,2,False,False,0ac909d1683c8ccc38eab60f6e41a8c4731e137033931b639b524daf042df9f7,f2d3e305d734f838f6c95bb3752bc450cff807da0284adc8a16b46300e6b14a0,legacy_config=None;wizard_config=None
matches,frame_0129.png|frame_0139.png,85,84,2,2,False,False,56628b45619d04a46571be20bc47b0bb2026d27ad670c2dcb953c4a4e55fbcae,b7832760e878f8252ca302b56379a4cc2c8e8dd53be1dced0fe1219e29563d98,legacy_config=None;wizard_config=None
matches,frame_0129.png|frame_0141.png,36,36,2,2,True,False,1a249ac9c921f0e9579e16fb47d0347d4376a449d5b241866df73bea159775da,35fab93f639fb2f5f981023701c566bc8f0c087de9422a584fbb6faf2c3bf7ad,legacy_config=None;wizard_config=None
matches,frame_0129.png|frame_0149.png,24,25,2,2,False,False,c97c7a56ddab7e49d6c43ba1f62288226ad88ad33d5f1a4659a9a6c19291ff42,199518c6c038716c4ce517d3e13c6d69b83d9928cd7844723b93ce5bb941aef0,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0131.png,298,297,2,2,False,False,5022ea94e359336bd1ed0e6e1d995635f6d77c392575d561b5a62e33fe6601da,d99241d44e9a19254cc58f07a98ccec59184b62a213be3f39f051a033125b146,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0132.png,240,239,2,2,False,False,886d6d14a7f0ff5c736358cc31cd8b33e0e83567a77bdc1e34a28601c922d586,f2e45b6c2a23a6c2f36125413319e16609bfff462d6dfa0f547c7c4e7ff80a69,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0134.png,211,213,2,2,False,False,23a03984a2089e57612334e924f8db1a1388b5695ad0b8859aca563d64ac6bd0,1ea91e2a6d35ddaf1243a689002fa5662751fea6bfe95372f08b1dd61bd401ab,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0135.png,172,172,2,2,True,False,4b2677e012a4309f41b599f25d15880eae75d7a8b6eb287bef10a14d72746772,4b242bd75eebf68d700227e4fbb1792c52d3133393f45cb71a134ac2fb35cc43,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0138.png,107,108,2,2,False,False,48d142917a2a26e771c4f6bfd706150c94e6a30a142eeb966aacae35cdee1078,d6bbff290e8537b4171ee8c69c3ea651c7ad4cd0ef09423bacb11e90f61ccb60,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0141.png,53,52,2,2,False,False,923ba7e8f7beb3f31038397a5a0aa1147d5a95bf9e41dc268690d7b6484651b3,97f5a27a093170a68963765ba25f276aeae23c6df476593dd64f155ee8089a46,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0142.png,53,53,2,2,True,False,116b68b39edcb07cb301aea48dcb00723ff95605a93edd17b16920b5bffe63f4,9a90fe351dc171e060a3b3c58f93357847f8164bae720b63e9caf14182f980ae,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0143.png,50,49,2,2,False,False,a84eeccf8e351db3c9db466231159311e4d2ec5b029bdece9a046fac09b42e76,4a9752336c86c1fc336cfbd01cfd3534eb5daeb72502dfbc6f9e0e31c74e26bf,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0149.png,30,30,2,2,True,False,fb9c71d5b4daf38d9681691bb658d7e3cca67de40c5a4f096c0116962df178a2,5efbecc05d908474f77eb461f20c9d36848a56793262721cd61dea58697dacdf,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0157.png,25,24,2,2,False,False,12ab76bc13a4fed21273e87e515c7be94fd6a53d45598793de4c0a099fbdf847,6bfe1a9071d29afe5fe03e6b0a90262a3afc58b21d6b7e73724df10084f247c0,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0158.png,22,24,2,2,False,False,cd4f8885e9b03f091048dd13989e41dc5b0b04ab0d86c31073b341da0b3fe857,715046306a3ea89bb8ca26af212aa49cfd49a5cb67955773c06b1e61ea518057,legacy_config=None;wizard_config=None
matches,frame_0130.png|frame_0168.png,18,17,2,2,False,False,29c60b270b52998786b1fb9fd828e84a339f5d9fed4eda1d693fe79a9e8dea74,e0d5619ab4ba0f993cf7a8a1231e1149022d81bfef6148c90e9fdee1799ec031,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0133.png,303,304,2,2,False,False,8d24e2f5b9efa577618dd01da46a57b6571fba7f0896a821c80ce23641a34008,d9391ac3f4a9086dfa0ce597da1d36b51e3c053bc93d7e94294c3a130bc3adea,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0135.png,221,219,2,2,False,False,d86dff6648bd18f75955188de28f347ffe52d6d51067619862dca32cbdb2ac12,8181f6590e035a88639686b311021a4a9e225769a96f8704aff41a79fac129de,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0139.png,147,146,2,2,False,False,8834d477de3f292ed14a736e3fcf540508916ae5072bd5d36cb9323b4e8dbe60,e8a5afbb17b8dd468df956bd11d03340051fce76cfee1bd3bbfe6ac3c435ad76,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0141.png,80,81,2,2,False,False,3d4ff6ca88db55be57153d0a6bcb5583d6a7e135f7f3652ac8714111e9ed2a86,197979c4679ab1166f9c53d574ff67c36ac77ed48c8711509a665ed64d838c89,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0142.png,81,81,2,2,True,False,197979c4679ab1166f9c53d574ff67c36ac77ed48c8711509a665ed64d838c89,c5cffb705e731f455004bd95001968514e09da3ee30f2e340a74ce0d75f64442,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0146.png,51,52,2,2,False,False,61a32dceff2649389e135dfb7a1edd9d376e7122c92e4288b00cad5f1032764a,acc768aeb25b567cb116bb99e769c357e642be6cef2874f8b37114932b607354,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0148.png,54,55,2,2,False,False,88f0eb5619d8385513dad1b2d091929204a4714a4e5f08bce966ec68b5fe4b70,de49d812eaf350ce30428c674f1d1255e830067fb227a332ac1c50fa9713c2d5,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0149.png,45,46,2,2,False,False,30c14369c5a71517e24e2232adb894c420f7d5e3ee47e9d8e2ae5636a23b3703,002789dcb60129a21917be418951d2f3d476e6dfb2728c0d2c4eda6b67465fdd,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0156.png,19,18,2,2,False,False,59f1ed12392a476a4063485f5c0874410d61968d0d6f1b3bca9f6b1c670b7fca,7e93bc64cdb444fafbda053063ad77409729f64ac0b584a68c7fa83c9aea9256,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0158.png,21,22,2,2,False,False,c99b3d17d4ae3bfe6e9f8258a480f25560358ab67bcd9e39f6e4116ce263720b,053a448fca0be30a5248008b4dff81d4aa28700c7e19201f079053380ea9bb82,legacy_config=None;wizard_config=None
matches,frame_0131.png|frame_0159.png,19,20,2,2,False,False,4cb0f4d4a52b5870d017480c8ddabde1744fd65c1d432370ab0607636d6f30c7,18f20bcd20728783533510563f118a6ae5ab1bb3f5e35d7ee8b47eeb75407397,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0134.png,280,279,2,2,False,False,079fa43f1731bcdf38d30692bc5cc4d19da8358dd059385d592b83e2a05625ed,311796a13333276e4180107d6484ed86ec26c8626422833502b2e3934c9dee82,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0135.png,254,252,2,2,False,False,511be83eabcb3b15091af434794cf9882ddb20ca636c9b581747d2511ad7e9ee,d15b0fc4fc497285345a1b8bc87aa882cb52bf10ecd4bf029d4b7337661ed152,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0137.png,201,203,2,2,False,False,b0b5bf8dc9bd16b7c6e2ddcedd66678f4ae96009a756011505f43af276b7e2a6,9c3424a4101ac89b307f6f8a65303f6b113701ccac0836e651efe24cde18171a,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0138.png,177,176,2,2,False,False,d4eed6c01fd5ef7b8247c759b33b5d7fb9f8096c66c12c365318b1459f2f39a3,26b31cd5edc2444b9134f264dbc05ad7de20b4c334e2a210ec1433b4b9115344,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0139.png,166,165,2,2,False,False,b264e8d79a2cb45dffc06de5ac82f5f7982b93befcf5455b2039e7766b750e0a,0d2c65146f26de7b7e60d7e2f7667f823d389e4aa7bb44936c44ddd07ae5a3b7,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0141.png,88,88,2,2,True,False,efaba1dbd741d96e912f977594583c5854ea5a6a1e3274ee8550c382390cf32f,0add7111c63739bc8f85bf5c54fd8ec8edad58ee7f24bdc9ce4eea31d5823a4d,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0142.png,88,87,2,2,False,False,09cd91f74aa5d95bc35fc920789d0745aa2d7abfad0b47d2fc47cbea74a9a6ef,89313563b833d9ec1bcc3e6db152a6b9a37c5eac5ab025511c1e30cd5a51a9e1,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0144.png,79,80,2,2,False,False,0f1e1a308c52b0e023c65cfb20d4f5cd615456bb67ad6b6e3544ba089a7b96f3,216ab984bec803fd537759354578a9c1a75e9612b00a15d7683d97210eb1de17,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0146.png,63,64,2,2,False,False,bbb41fb667897df3345786e63a1b15eb50ceed63a44bc43cc42337155910252c,3b84fb71ee109f698e9a95105b3bb0eb3e876e715de99a15ebc4bc302597a0bb,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0147.png,60,61,2,2,False,False,ad821eb35ae1536b8008638c3573bcb1dc163f0c4a58e65ba6595752833ae2a2,a6228d38a343f24d69a2f3eba043cd30327078240c60ce2ae67163ddc33cfa42,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0148.png,57,56,2,2,False,False,dc303f0bc50df9fcf47cb52cc1caa1fe907192bc88d83fb8ec5a7a6eb53c4be7,005c6753a501927d33ab659e6f1969089101e6013083c943f256fc2c875f594a,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0150.png,40,41,2,2,False,False,4ba8ac24390f0bb7a57574b6600bf341aa7caed2d1b8a1062115baced9848c6f,9e0ff722075f31f1bdc67eb070c0816727d1bd80603cc35a4d487c21cf2c1e0b,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0152.png,30,29,2,2,False,False,a4899e366e1235f979fd3bd3826f1eefff8ac347671f29254f4cd9835fbe9c9d,e3482ec7eb1da581c02ca70fbca23633e4dcea8303943dd8fd1dd35f4724e741,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0159.png,26,27,2,2,False,False,b2fdb74865c4224d5eb149320e633e771e43ff189a752fc3e59813bb371f51b2,fb05d4b247f391403462cecf010e78039573fe1b5323b4b8477ecdbd40bf5de4,legacy_config=None;wizard_config=None
matches,frame_0132.png|frame_0163.png,17,15,2,2,False,False,b8a66a75d9b27a56e0c9ad67c7097c9c877a2c02346d9ef62b37ac07c881c228,4686e84433e8303527b1efce4fed24f197241937ad8af8fe28e270b35bac8d64,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0136.png,247,249,2,2,False,False,ba442daab5e5079029867ec63b722e8ca949cb28653a5ba6a436569f6432cbaf,9076e9d9893450327157e8e0b40e56070438165fc1e4fb889ef963a53cb66f7f,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0141.png,121,120,2,2,False,False,7b18f1e2808e7f5af45557582a148a71c4ad961fbc3a55d4f835e17dc4b1e926,972b1d1e0a66454e476b177b8238eb202ae97320feeb28090f42c3c84cac3b89,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0142.png,122,120,2,2,False,False,5f8d4f80b5159120f0c4af7f0e4c8dda4399875e33b9d1a2b16db7108bcb4cf2,972b1d1e0a66454e476b177b8238eb202ae97320feeb28090f42c3c84cac3b89,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0145.png,84,83,2,2,False,False,38374c03421aac20117b96f8ec09a336df84d8df851caa31edf77fb27b4c8320,96fdeaeebb678c75b040802f425db925710dbb1f24924570ac2d56e87c379ab1,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0146.png,76,75,2,2,False,False,e3a035c1fe3f4e835a834d96bf103a35ed904e27d4f1fbacd7ff575c1970a4bf,a856def8130bfb32de3ec36b5116f135aba529f5de93ebd418f67041935e3969,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0148.png,60,60,2,2,True,False,f55c82fadb608223609eaa5519138b478fa6da1bc07ef9ba6f3dc400bc626cca,19cace34d58ab1723c177ee99092afdceab384ef2feb83cfca642646f4a7091d,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0150.png,38,39,2,2,False,False,9c8a0cb4c597fc0a765ed749a20ee1c6a9c77996173ae6844386fa28750577b4,9e672ee83047184f0b628fe274f3638d139c96405989a3c11d7acc69e3b9166e,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0152.png,29,30,2,2,False,False,75153dafd4c5eee4fb391f470d52a3914f7a0c2939bde733de5ab28350781eba,4cea4d5b2b84d929a5fd16efccf6489e8334bd3d455cd6f33747f7268f3276e5,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0155.png,16,17,2,2,False,False,9ae82dd8e094d2e509db5a462f34ade3bbf2c6b4734af52cf6cc645105116e3d,c59dd0a8dadb60bec2c48dda1aaedf558587bff07e97125bbb90a1142482c216,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0157.png,24,23,2,2,False,False,4d750ecefcb9147dd50c165e1eb7e03635faf261d5a2e9c845516d4ca62ccd54,51aafcfc7cedfcc555b56fb48204fa9400b10f9855812f3dc785f3884e5d68ae,legacy_config=None;wizard_config=None
matches,frame_0133.png|frame_0174.png,17,16,2,2,False,False,df6e4d73d9bc2031ba0d0a3216a27ef3f20f4d7c4d15533e94632e47bf358e62,127631b4ba5f5ed5c2da4ba0438a11598f54b97f073a6627dd001bbcba077c54,legacy_config=None;wizard_config=None
matches,frame_0134.png|frame_0136.png,336,335,2,2,False,False,86699ac10e2c7d5786fd80950f9be829f0ee40300ae8860cb83709ffbeb3eeec,1adeb203e8f386a4d775ea35f41eb47d488ca57022afb06255413df6a4023403,legacy_config=None;wizard_config=None
matches,frame_0134.png|frame_0137.png,326,327,2,2,False,False,fac1437650a64c4d0c9790284d4f6192b4f2c08b16d6eab16eedb7fdb41e5cbd,779d4bfaf98cd4f3b6251afd8be3d55967aceec61d41f4db6caf06c9b0c6aaf8,legacy_config=None;wizard_config=None
matches,frame_0134.png|frame_0138.png,289,291,2,2,False,False,998bc2f785fab9e86a296f60882ef7141e4bc24318270497ab0e9da08f729d0f,b1825e521fbd8b65b17a7bfe0a3a48e5b431d24f6a70a62e81b6f3714f7f8c6e,legacy_config=None;wizard_config=None
matches,frame_0134.png|frame_0139.png,270,269,2,2,False,False,aed13a56d72976445a0f1f3a1abf6ec2dda68719ee01d9831e7521a163cda1ca,ef76492e0d9f69cca6df538a4c943a9e481c16708e9b90f77ac6088a49fc75de,legacy_config=None;wizard_config=None
matches,frame_0134.png|frame_0140.png,220,220,2,2,True,False,a1f28fb443248a45b9d5db359a8908d42472e26bb9ce32523f6ea94d8a4179a5,ba9b8ac7aa18ae4ecdc4feda431a25845cf8ded1b17953fe41e25e6ed842dae7,legacy_config=None;wizard_config=None
